1.629999999999996163e+01,3.460190236121232082e-02
1.629999999999996163e+01,3.952716674215719928e-02
1.629999999999996163e+01,4.106126548376297369e-02
1.629999999999996163e+01,4.227239606924122067e-02
1.639999999999996305e+01,4.881250123082377101e-02
1.639999999999996305e+01,4.986214773823824387e-02
1.639999999999996305e+01,5.091179424565272366e-02
1.639999999999996305e+01,5.171921463597155266e-02
1.649999999999996447e+01,5.741152838771933220e-02
1.649999999999996447e+01,5.725004430965555807e-02
1.649999999999996447e+01,5.704818921207584215e-02
1.659999999999996945e+01,5.979341853915988436e-02
1.659999999999996945e+01,6.286161602237144708e-02
1.659999999999996945e+01,6.052009689044683671e-02
1.669999999999996732e+01,6.060083892947874806e-02
1.669999999999996732e+01,6.068158096851063860e-02
1.669999999999996732e+01,6.092380708560630326e-02
1.679999999999996874e+01,5.817857775852227492e-02
1.679999999999996874e+01,5.543334843143825352e-02
1.679999999999996874e+01,5.264774808483828339e-02
1.689999999999997371e+01,4.949880856259483708e-02
1.689999999999997371e+01,4.590578782567603794e-02
1.699999999999997158e+01,4.307981645956012601e-02
1.709999999999997300e+01,3.884085941038623729e-02
1.719999999999997797e+01,3.565154886862683531e-02
1.729999999999997939e+01,3.359262687331379671e-02
1.739999999999997726e+01,3.096851060477759376e-02
1.749999999999997868e+01,2.927292778510802787e-02
1.759999999999998366e+01,2.830402331672541780e-02
1.769999999999998153e+01,2.555879398964138599e-02
1.779999999999998295e+01,2.382284015045589565e-02
1.789999999999998792e+01,2.220799936981822723e-02
1.799999999999998579e+01,2.047204553063274729e-02
1.809999999999998721e+01,1.873609169144727082e-02
1.819999999999998863e+01,1.708087989129366061e-02
1.829999999999999361e+01,1.558715216920382625e-02
1.839999999999999147e+01,1.433565056420964094e-02
1.849999999999999289e+01,1.352823017389081714e-02
1.859999999999999787e+01,1.296303590066762504e-02
1.869999999999999574e+01,1.284192284211980485e-02
1.879999999999999716e+01,1.296303590066763198e-02
1.890000000000000213e+01,1.328600405679517329e-02
1.900000000000000355e+01,1.364934323243864600e-02
1.910000000000000142e+01,1.401268240808212044e-02
1.920000000000000284e+01,1.453750566178935687e-02
1.930000000000000782e+01,1.502195789598065843e-02
1.940000000000000568e+01,1.570826522775165685e-02
