    CK10H010  2010 06 21.3864  2.738839  0.999278  233.7847  347.3431   36.5561  20180124  13.0  4.0  C/2010 H1 (Garradd)                                      MPC 82316
    PK10H020  2017 09 15.2064  3.096246  0.195542  129.4134   64.2491   14.2692  20180124   6.0  4.0  P/2010 H2 (Vales)                                        MPC 72851
    PK10H030  2015 09 25.6578  0.047141  0.984636   24.9209   78.2680   23.8297  20180124  20.0  2.0  P/2010 H3 (SOHO)                                         MPC 70361
    PK10H040  2010 06 21.1197  4.810662  0.269120  179.4028   44.7599    2.3223  20180124  10.5  4.0  P/2010 H4 (Scotti)                                       MPC 73463
    PK10H050  2010 04 18.0565  6.026492  0.156177  175.1321   24.7992   14.0866  20180124  13.0  2.0  P/2010 H5 (Scotti)                                       MPC 74637
    CK10J010  2010 02  1.3375  1.698485  0.952821  332.8323  254.5711  134.5032  20180124  12.0  4.0  C/2010 J1 (Boattini)                                     MPC 71278
    CK10J020  2010 05 31.8023  3.377524  0.997436    4.3934  311.7733  125.9194  20180124   9.0  4.0  C/2010 J2 (McNaught)                                     MPC 75712
    PK10J030  2010 08 26.5734  2.440615  0.727573  157.4287  106.4621   13.2750  20180124  11.0  4.0  P/2010 J3 (McMillan)                                     MPC 82316
    PK10J81C  2011 04 20.9821  1.821146  0.775815   12.5587   30.8333   38.6036  20180124   9.0  4.0  P/2010 JC81 (WISE)                                       MPC 84315
    CK10K07W  2010 10 12.6792  2.577650  0.973855  332.7300  105.0890  147.0506  20180124  15.0  2.0  C/2010 KW7 (WISE)                                        MPC 74248
    CK10L030  2010 11  9.6655  9.900819  1.000217  121.8762   38.2790  102.4952  20180124   4.5  4.0  C/2010 L3 (Catalina)                                     MPC 83518
    CK10L040  2010 02 25.5929  2.809132  0.964760   95.6032  125.4303  102.7647  20180124  11.5  4.0  C/2010 L4 (WISE)                                         MPC 74248
    CK10L050  2010 04 19.3827  0.782253  0.902502  214.3272  206.3735  146.8637  20180124  18.0  4.0  C/2010 L5 (WISE)                                         MPC 74248
    CK10R010  2012 05 16.7839  5.641235  0.999417  114.6443  343.6986  156.9371  20180124   6.0  4.0  C/2010 R1 (LINEAR)                                       MPC 88325
    CK10S010  2013 05 18.1983  5.894681  1.000849  118.4756   93.4233  125.3023  20180124   3.5  4.0  C/2010 S1 (LINEAR)                                       MPC 95208
    PK10T020  2024 05  2.3209  3.740310  0.317725  355.4403   59.5577    8.0409  20180124  11.5  4.0  P/2010 T2 (PANSTARRS)                                    MPC 74248
    PK10T20O  2022 12 22.1127  5.508445  0.052738  269.1258   43.2881    2.4817  20180124   9.0  4.0  P/2010 TO20 (LINEAR-Grauer)                              MPC 81468
    PK10U010  2010 01 23.8886  4.912580  0.246397   86.1036  280.7093    8.2141  20180124   9.5  4.0  P/2010 U1 (Boattini)                                     MPC 82316
    PK10U020  2019 09 15.4780  2.567782  0.400579   44.3641  357.0820   16.8286  20180124  13.0  4.0  P/2010 U2 (Hill)                                         MPC 74249
    CK10U030  2019 02 26.4495  8.445515  0.999985   88.0772   43.0741   55.5127  20180124   1.0  4.0  C/2010 U3 (Boattini)                                     MPC107683
    PK10U55H  2011 05 10.4783  2.862771  0.568315  224.5893  233.7979    8.1904  20180124  11.0  4.0  P/2010 UH55 (Spacewatch)                                 MPC 79021
    PK10W00K  2024 07 28.8899  1.786344  0.689475   41.1088   11.3841   11.4121  20180124  14.5  2.0  P/2010 WK (LINEAR)                                       MPC 75009
    CK10X010  2011 09 10.1109  0.469390  0.998986  344.5692  321.9897    1.8806  20180124  10.0  4.0  C/2010 X1 (Elenin)                                       MPC 76025
    PK11A020  2016 06 13.8822  1.552720  0.499728   94.6086   54.6701    4.4755  20180124  16.5  4.0  P/2011 A2 (Scotti)                                       MPC 82317
    CK11A030  2011 12 17.7249  2.331147  0.997141  141.1101  124.7317   26.0848  20180124  10.0  4.0  C/2011 A3 (Gibbs)                                        MPC 85831
    CK11C010  2011 04 19.0162  0.877723  0.998283   85.6591  191.2229   16.3056  20180124  15.5  4.0  C/2011 C1 (McNaught)                                     MPC 82317
    PK11C020  2012 01 12.0973  5.401696  0.270783  161.1284   12.0914   10.8908  20180124   9.0  4.0  P/2011 C2 (Gibbs)                                        MPC 84021
    CK11C030  2011 04  9.5940  1.512652  0.995114  206.7961   20.8313   49.5158  20180124  17.0  4.0  C/2011 C3 (Gibbs)                                        MPC 75516
    PK11C42R  2018 06 22.8347  2.521449  0.281276  173.1883   58.7228    8.4645  20180124  13.0  2.0  P/2011 CR42 (Catalina)                                   MPC 86639
    CK11F010  2013 01  8.5839  1.813796  0.999339  192.5045   85.0004   56.7447  20180124   5.0  4.0  C/2011 F1 (LINEAR)                                       MPC 89309
    PK11FE3R  2011 03 11.9453  3.741674  0.453362  350.1518  190.9227   16.0178  20180124  14.0  2.0  P/2011 FR143 (Lemmon)                                    MPC 79866
    CK11G010  2011 09 17.2420  2.163183  1.001255  355.1761  153.0924  162.2095  20180124  12.0  4.0  C/2011 G1 (McNaught)                                     MPC 80044
    CK11J020  2013 12 26.0182  3.439179  1.001680   85.2779  163.9326  122.7686  20180124   5.5  3.6  C/2011 J2 (LINEAR)                                       MPC106343
    CK11J02b  2013 12 25.8958  3.438383  1.002440   85.2355  163.9290  122.7712  20180124   9.0  3.6  C/2011 J2-B (LINEAR)                                     MPEC 2015-K84
    CK11J02c  2013 12 25.9882  3.438220  1.002476   85.2526  163.9342  122.7666  20180124  11.0  3.6  C/2011 J2-C (LINEAR)                                     unp
    CK11J030  2011 01 21.6669  1.448864  0.925850   27.8047   21.5775  114.4342  20180124  15.0  4.0  C/2011 J3 (LINEAR)                                       MPC 75713
    PK11J15B  2012 01 20.9408  5.003887  0.318672  110.6204  153.7004   19.1500  20180124   9.0  4.0  P/2011 JB15 (Spacewatch-Boattini)                        MPC 82317
    CK11K010  2011 04 19.3840  3.381198  0.999130  166.9351   70.5623  122.6313  20180124  12.0  4.0  C/2011 K1 (Schwartz-Holvorcem)                           MPC 75516
    CK11K36P  2016 05 26.5735  4.882033  0.873031  180.5570  173.3917   18.9841  20180124   4.5  4.0  C/2011 KP36 (Spacewatch)                                 MPC107683
    CK11L010  2010 12 18.3187  2.241987  0.796867  294.5163  252.1357   65.4844  20180124  11.0  4.0  C/2011 L1 (McNaught)                                     MPC 83518
    CK11L020  2011 10 29.5778  1.951418  0.999622  257.0541  131.4611  104.4258  20180124  12.5  4.0  C/2011 L2 (McNaught)                                     MPC 78588
    CK11L030  2011 08  8.1746  1.923131  0.997868   27.6096  307.7184   87.2964  20180124  12.5  4.0  C/2011 L3 (McNaught)                                     MPC 77405
    CK11L040  2013 03  9.3789  0.301371  0.999940  333.6099   66.0126   83.8738  20180124   5.5  4.0  C/2011 L4 (PANSTARRS)                                    MPC103843
    CK11L060  2011 01 17.5172  6.801203  0.999199  331.4574  214.4258  171.4424  20180124   9.0  4.0  C/2011 L6 (Boattini)                                     MPC 82718
    CK11M010  2011 09  5.6424  0.908389  1.002427  119.7639  324.9192   70.1493  20180124  12.0  4.0  C/2011 M1 (LINEAR)                                       MPC 75714
    PK11N010  2012 05 24.2685  2.856966  0.543266  330.5183   77.6167   35.6993  20180124  11.5  4.0  P/2011 N1 (ASH)                                          MPC 87913
    PK11N01O  2024 01 13.2826  1.235932  0.776099  263.7400  295.9087   15.2480  20180124  15.0  4.0  P/2011 NO1 (Elenin)                                      MPC 75714
    CK11N020  2011 10 20.0414  2.550096  0.998339  357.0029  273.8356   33.7508  20180124  11.5  4.0  C/2011 N2 (McNaught)                                     MPC 76569
    CK11O010  2012 08 18.0990  3.888319  0.994615  232.3338   89.7743   76.6153  20180124   7.0  4.0  C/2011 O1 (LINEAR)                                       MPC 87476
    PK11P010  2010 07 10.4994  5.057236  0.324387  348.9601    4.2872    5.6468  20180124   9.0  4.0  P/2011 P1 (McNaught)                                     MPC 78186
    CK11P020  2010 09 10.4328  6.121080  0.369841   75.8720  203.9853    9.0068  20180124   8.5  4.0  C/2011 P2 (PANSTARRS)                                    MPC107047
    CK11Q010  2011 06 28.9041  6.763590  0.998045  135.7667  142.1856   94.8626  20180124   9.5  4.0  C/2011 Q1 (PANSTARRS)                                    MPC 79867
    CK11Q020  2012 01 18.4260  1.348537  0.998338   34.7705  287.1264   37.2995  20180124  10.0  4.0  C/2011 Q2 (McNaught)                                     MPC 79342
    PK11Q030  2022 08 21.6806  2.328719  0.531493  310.9837   32.0333    6.0526  20180124  13.5  4.0  P/2011 Q3 (McNaught)                                     MPC 77806
    CK11Q040  2011 09 18.4237  1.124995  0.972769    1.9064  251.9845  147.9553  20180124  12.5  4.0  C/2011 Q4 (SWAN)                                         MPC 79342
    CK11R010  2012 10 17.8950  2.088434  0.999801  308.8619  221.2997  116.1599  20180124   6.5  4.0  C/2011 R1 (McNaught)                                     MPC 88325
    PK11R030  2022 10  5.3504  3.525488  0.266066  223.8487  190.3590   19.2472  20180124  11.0  4.0  P/2011 R3 (Novichonok-Gerke)                             MPC 90269
    PK11S010  2014 08 22.0703  6.890259  0.199888  193.2317  218.9490    2.6828  20180124   8.0  4.0  P/2011 S1 (Gibbs)                                        MPC 98558
    CK11S020  2011 10 24.6342  1.125290  0.931509  192.3468  288.0747   17.5302  20180124  15.5  4.0  C/2011 S2 (Kowalski)                                     MPC 80897
    PK11U010  2020 08 19.4266  2.364953  0.416791  353.3592  134.9754   15.2336  20180124  14.5  4.0  P/2011 U1 (PANSTARRS)                                    MPC 78186
    PK11U020  2023 06 11.5492  4.630056  0.097314  139.0626  264.2099    9.8519  20180124  10.0  4.0  P/2011 U2 (Bressi)                                       MPC105540
    CK11U030  2012 06  2.1180  1.076159  0.999480  287.7432  228.1473  116.7055  20180124  14.0  4.0  C/2011 U3 (PANSTARRS)                                    MPC 78186
    PK11UD4A  2011 12  1.5707  2.072858  0.629628   32.5713   40.5825   10.4775  20180124  17.5  4.0  P/2011 UA134 (Spacewatch-PANSTARRS)                      MPC 79022
    CK11UU5F  2012 07 21.1699  2.143511  0.999383  122.0301  297.6148   94.0381  20180124   9.0  4.0  C/2011 UF305 (LINEAR)                                    MPC 88325
    PK11V010  2018 10  1.8311  1.731598  0.550764  269.1413   46.8701    7.3808  20180124  15.5  4.0  P/2011 V1 (Boattini)                                     MPC 77406
    PK11W010  2022 02  9.2852  3.325896  0.286113  282.7782  161.7987    3.7177  20180124  11.5  4.0  P/2011 W1 (PANSTARRS)                                    MPC 82718
    PK11W020  2019 04  9.6717  2.312853  0.392553  221.2517  231.9605   13.7581  20180124  13.0  4.0  P/2011 W2 (Rinner)                                       MPC 80897
    CK11W030  2011 12 14.8297  0.006481  0.999909   55.5009  328.9497  135.7335  20180124  14.5  4.0  C/2011 W3 (Lovejoy)                                      MPC 77807
    PK11Y020  2012 03 16.6985  1.810509  0.709845  132.0439  309.4090    6.3684  20180124  15.0  4.0  P/2011 Y2 (Boattini)                                     MPC 79342
    CK11Y030  2011 08 17.9716  3.508919  0.701704  340.5792   84.8818   26.5085  20180124   8.0  4.0  C/2011 Y3 (Boattini)                                     MPC 79342
    CK12A010  2013 12  4.2252  7.602577  1.002262  192.0789  278.0389  120.9336  20180124   6.0  4.0  C/2012 A1 (PANSTARRS)                                    MPC 93583
    CK12A020  2012 11  6.4922  3.530096  0.997209  101.6599  191.4134  125.8922  20180124   8.5  4.0  C/2012 A2 (LINEAR)                                       MPC 91611
    PK12A030  2016 03 10.5917  0.583594  0.773923  218.6115  175.7996   11.2386  20180124  17.0  4.0  P/2012 A3 (SOHO)                                         MPC 80898
    PK12B010  2013 07 24.6772  3.832942  0.411825  162.5048   36.1528    7.6232  20180124   9.0  4.0  P/2012 B1 (PANSTARRS)                                    MPC 94669
    CK12B030  2011 12  6.4371  3.545816  0.999657   50.8153  252.9685  107.0675  20180124  10.0  4.0  C/2012 B3 (La Sagra)                                     MPC 82719
    CK12B98J  2012 09 21.1320  2.161882  0.874793   73.1235  123.9937    2.6351  20180124  12.5  4.0  C/2012 BJ98 (Lemmon)                                     MPC 83519
    CK12C010  2013 02  4.7137  4.834543  0.997972  279.8658  300.6111   96.2045  20180124   7.5  4.0  C/2012 C1 (McNaught)                                     MPC 89309
    CK12C020  2012 03 12.8901  0.793380  1.002713   62.4146  117.8907  162.7512  20180124  17.0  4.0  C/2012 C2 (Bruenjes)                                     MPC 80898
    PK12C030  2011 10  6.7469  3.605925  0.630111  344.9542  135.3677    9.0920            13.0  4.0  P/2012 C3 (PANSTARRS)                                    MPC 78590
    CK12C17H  2012 09 29.5748  1.286870  0.999619  138.0015  125.7820   27.7651  20180124  11.0  4.0  C/2012 CH17 (MOSS)                                       MPC 84022
    CK12E010  2011 07  1.0108  7.511874  0.993186   48.8289  286.2635  122.6007  20180124   6.5  4.0  C/2012 E1 (Hill)                                         MPC 84022
    CK12E030  2011 05  9.5320  3.841688  0.981241  103.5546    5.5188  105.5874  20180124  10.0  4.0  C/2012 E3 (PANSTARRS)                                    MPC 82318
    CK12F010  2012 02 18.1269  2.566800  0.964845  301.0356  130.4244  159.5671  20180124  14.0  4.0  C/2012 F1 (Gibbs)                                        MPC 79868
    PK12F020  2013 04 11.3019  2.888795  0.543142   33.1045  227.0892   14.7438  20180124  12.0  4.0  P/2012 F2 (PANSTARRS)                                    MPC 84931
    CK12F030  2015 04  7.1064  3.457425  1.003343  104.0638  164.6040   11.3508  20180124   6.5  4.0  C/2012 F3 (PANSTARRS)                                    MPC107683
    CK12F060  2013 03 24.8470  0.724099  0.998211  304.8224  332.5713   82.6373  20180124  10.0  4.0  C/2012 F6 (Lemmon)                                       MPC 90766
    PK12G010  2012 06  1.4325  2.584166  0.380722  286.1149  282.5440   11.6925            15.0  4.0  P/2012 G1 (PANSTARRS)                                    MPC 79344
    CK12H020  2012 05  1.5707  1.729753  0.892626  296.0324  184.0984   92.7968  20180124  15.5  4.0  C/2012 H2 (McNaught)                                     MPC 80046
    CK12J010  2012 12  6.0845  3.155554  1.000861  147.2648  235.1540   34.0942  20180124   8.0  4.0  C/2012 J1 (Catalina)                                     MPC 89726
    CK12K010  2014 08 28.0995  1.052277  1.000505  203.1098  317.7726  142.3598  20180124   5.6  3.2  C/2012 K1 (PANSTARRS)                                    MPC103843
    PK12K030  2019 08 17.8435  2.086813  0.423864  172.2300  125.8660   13.1934  20180124  15.0  4.0  P/2012 K3 (Gibbs)                                        MPC 80898
    CK12K050  2012 11 28.3764  1.143751  0.998284  139.3355  279.2994   92.7894  20180124  12.0  4.0  C/2012 K5 (LINEAR)                                       MPC103843
    CK12K060  2013 05 20.6015  3.365323  0.997954  338.9639  206.9078  135.2201  20180124   8.5  4.0  C/2012 K6 (McNaught)                                     MPC 94278
    CK12K080  2014 08 19.3680  6.467328  0.999147   75.8993  312.7838  106.1370  20180124   6.0  4.0  C/2012 K8 (Lemmon)                                       MPC100577
    CK12L010  2012 12 24.8529  2.260925  0.996121  140.1923  271.9290   87.2345  20180124  10.5  4.0  C/2012 L1 (LINEAR)                                       MPC 88326
    CK12L020  2013 05  8.1258  1.515709  0.997311  205.8752  270.3472   70.8577  20180124  10.0  4.0  C/2012 L2 (LINEAR)                                       MPC 88326
    CK12L030  2012 06  9.7923  3.045436  0.989293  106.9230   53.4118  134.1258  20180124  13.0  4.0  C/2012 L3 (LINEAR)                                       MPC 84023
    CK12L26P  2015 08 16.8295  6.535643  1.001273  145.1554  153.9824   25.3690  20180124   6.5  4.0  C/2012 LP26 (Palomar)                                    MPC107047
    PK12N00J  2012 06 12.0794  1.287090  0.847726  338.2670  315.6784   84.4761  20180124  14.5  4.0  P/2012 NJ (La Sagra)                                     MPC 88326
    CK12O00P  2012 12  3.2789  3.610710  0.994788  351.3412  267.2558  114.8456  20180124  13.5  2.0  C/2012 OP (Siding Spring)                                MPC 84625
    PK12O010  2019 03  2.1261  1.433317  0.595072  238.1681   92.0456    7.4285  20180124  17.5  4.0  P/2012 O1 (McNaught)                                     MPC 81470
    PK12O020  2019 05  6.1490  1.690526  0.532939  183.3855  120.7204   24.4856  20180124  17.0  4.0  P/2012 O2 (McNaught)                                     MPC 80899
    PK12O030  2022 05 31.1504  1.622223  0.645768  344.6464  336.3999   16.5858  20180124  16.5  4.0  P/2012 O3 (McNaught)                                     MPC 82720
    CK12Q010  2012 02  4.4168  9.465416  0.636232  138.9786  184.4214   45.2213  20180124   4.0  4.0  C/2012 Q1 (Kowalski)                                     MPC 90767
    CK12S010  2013 11 28.4776  0.012577  1.000255  345.7911  295.2288   63.5805  20180124   8.5  3.2  C/2012 S1 (ISON)                                         MPC 89726
    PK12S020  2021 11  2.0602  1.359888  0.691180  312.6293   51.1876    8.6890  20180124  17.0  4.0  P/2012 S2 (La Sagra)                                     MPC 82720
    CK12S030  2013 08 30.0892  2.308584  0.999324  183.6481  121.2267  112.9914  20180124  10.0  4.0  C/2012 S3 (PANSTARRS)                                    MPC 88327
    CK12S040  2013 06 27.0259  4.338489  0.999090  163.4395  173.0929  126.5595  20180124   8.5  4.0  C/2012 S4 (PANSTARRS)                                    MPC 88327
    PK12S06B  2020 06 18.5154  2.299816  0.402906   12.9132    8.7985   10.9838  20180124  14.0  4.0  P/2012 SB6 (Lemmon)                                      MPC 82720
    PK12T020  2013 04 22.8800  4.827954  0.159696  310.8659   73.7397   12.5539  20180124  10.0  4.0  P/2012 T2 (PANSTARRS)                                    MPC 82320
    PK12T030  2012 04 24.9811  2.366513  0.615708  195.4154  114.3965    9.5561  20180124  15.0  4.0  P/2012 T3 (PANSTARRS)                                    MPC 80900
    CK12T040  2012 10 11.1637  1.945882  0.983615  219.7541   99.4124   24.1590  20180124  13.5  4.0  C/2012 T4 (McNaught)                                     MPC 84023
    CK12T050  2013 02 24.1645  0.325351  1.000422  318.2794  230.2151   72.2827  20180124  13.0  4.0  C/2012 T5 (Bressi)                                       MPC 84023
    CK12T060  2012 08 23.2199  1.771653  0.873936  197.9314  186.1204   33.3375  20180124  15.0  4.0  C/2012 T6 (Kowalski)                                     MPC 82720
    PK12T08K  2021 10 26.7086  3.034853  0.269760  126.7243  289.0935    6.3024  20180124  13.0  4.0  P/2012 TK8 (Tenagra)                                     MPC 87914
    CK12U010  2014 07  4.6482  5.273532  0.996934   70.2158   26.9645   56.3508  20180124   7.5  4.0  C/2012 U1 (PANSTARRS)                                    MPC 95208
    PK12U020  2012 11 10.8733  3.596625  0.497365  228.5874  185.2360   10.7369  20180124  12.5  4.0  P/2012 U2 (PANSTARRS)                                    MPC 82720
    PK12U27S  2013 02  3.8207  1.819874  0.647632    1.0346   49.1694   39.3458  20180124  13.5  4.0  P/2012 US27 (Siding Spring)                              MPC 84024
    CK12V010  2013 07 19.7380  2.089706  0.998235  123.1503   85.3100  157.8321  20180124  12.0  4.0  C/2012 V1 (PANSTARRS)                                    MPC 84932
    CK12V020  2013 08 14.2760  1.466841  0.997437  217.4752  262.1678   67.1795  20180124   9.0  4.0  C/2012 V2 (LINEAR)                                       MPC 88695
    PK12W34A  2013 01 20.4379  3.174498  0.336566  352.7497   94.5083    6.1213  20180124  13.5  4.0  P/2012 WA34 (Lemmon-PANSTARRS)                           MPC 82721
    CK12X010  2014 02 22.1136  1.597189  0.990172  132.1880  113.0054   44.3552  20180124   4.8  3.6  C/2012 X1 (LINEAR)                                       MPC 97494
    CK12X020  2013 03 30.3989  4.761776  0.768121  215.7730  271.0622   34.1063  20180124   9.0  4.0  C/2012 X2 (PANSTARRS)                                    MPC 88327
    CK12Y010  2013 01 15.9980  2.030130  0.946034  269.1084  193.1412   20.9032  20180124  15.0  4.0  C/2012 Y1 (LINEAR)                                       MPC 83521
    CK12Y030  2012 08 22.5609  1.771838  0.936325  235.6515  122.6980   73.5782  20180124  11.0  4.0  C/2012 Y3 (McNaught)                                     MPC 83521
    CK13A010  2014 10 24.5824  1.401617  0.999595    2.4380  300.9783  129.0550  20180124   8.2  2.4  C/2013 A1 (Siding Spring)                                MPC103843
    PK13A020  2021 02 15.7528  2.185498  0.454791  134.6822  355.8173    3.3643  20180124  15.5  4.0  P/2013 A2 (Scotti)                                       MPC 84024
    PK13A76L  2012 12 14.8191  2.044402  0.685645   27.2466  145.9483  144.8189  20180124  16.0  4.0  P/2013 AL76 (Catalina)                                   MPC 82721
    CK13B020  2013 06 30.5938  3.745091  1.000877  156.5360  331.9967   43.4639  20180124  11.0  4.0  C/2013 B2 (Catalina)                                     MPC 87915
    CK13C020  2015 09  8.1634  9.137987  0.430926  309.1830  247.5299   21.3384  20180124   4.0  4.0  C/2013 C2 (Tenagra)                                      MPC106343
    PK13CC9U  2018 06 24.3704  0.797830  0.722678  211.9327   46.2286   12.1554  20180124  17.0  2.0  P/2013 CU129 (PANSTARRS)                                 MPEC 2018-B14
    CK13D010  2013 04 14.0391  2.467713  0.781741  252.8670  294.9145   10.0727  20180124  14.0  4.0  C/2013 D1 (Holvorcem)                                    MPC 84024
    CK13E010  2013 06 16.2262  7.799832  1.000374  311.7712  134.0531  158.7337  20180124   5.5  4.0  C/2013 E1 (McNaught)                                     MPC 90270
    CK13E020  2013 03 10.2094  1.404023  0.993693   95.6605  182.4731   21.8651  20180124  11.5  4.0  C/2013 E2 (Iwamoto)                                      MPC 88327
    PK13E90W  2021 02 16.2577  3.310100  0.195446  346.5016  160.3345   31.7961  20180124  12.0  4.0  P/2013 EW90 (Tenagra)                                    MPC 88695
    CK13F010  2012 11 30.9072  1.868239  1.002237   92.0880   30.0583   79.5887  20180124  13.0  4.0  C/2013 F1 (Boattini)                                     MPC 84626
    CK13F020  2013 04 17.6839  6.232903  0.993276  123.1319  344.2790   61.7945  20180124   7.0  4.0  C/2013 F2 (Catalina)                                     MPC 88695
    CK13F030  2013 05 25.0933  2.253440  0.996227   18.7482  266.0204   85.5572  20180124  12.0  4.0  C/2013 F3 (McNaught)                                     MPC 84933
    PK13G010  2013 12 11.6743  3.347297  0.513345   51.1888  221.4435    5.4744  20180124  11.0  4.0  P/2013 G1 (Kowalski)                                     MPC 91612
    CK13G020  2012 12  5.8514  2.152109  0.999913  293.8277  273.9595   95.9198  20180124  11.5  4.0  C/2013 G2 (McNaught)                                     MPC 84933
    CK13G030  2014 11 15.7652  3.851684  1.001930   76.5318  208.1088   64.6816  20180124   9.0  4.0  C/2013 G3 (PANSTARRS)                                    MPC102950
    PK13G040  2022 06 17.8068  2.614380  0.410728  214.6675  339.7195    5.9201  20180124  15.0  4.0  P/2013 G4 (PANSTARRS)                                    MPC 84025
    CK13G050  2013 09  1.6106  0.923262  0.999793  165.6494  144.1217   40.6716  20180124  14.0  4.0  C/2013 G5 (Catalina)                                     MPC 84318
    CK13G060  2013 07 25.5404  2.053832  0.994831  215.7939   44.5465  124.1482  20180124  13.5  4.0  C/2013 G6 (Lemmon)                                       MPC 87478
    CK13G070  2014 03 19.5722  4.683639  0.998007  218.3755   48.3546  105.1159  20180124   7.5  4.0  C/2013 G7 (McNaught)                                     MPC 95209
    CK13G080  2013 11 14.6122  5.133216  0.997515   80.0805  240.9762   27.6468  20180124   8.5  4.0  C/2013 G8 (PANSTARRS)                                    MPC 95209
    CK13G090  2015 01 15.8002  5.343673  1.000387  205.1405   35.7416  146.2534  20180124   7.0  4.0  C/2013 G9 (Tenagra)                                      MPC 10027
    CK13H010  2013 05 20.3332  2.650379  0.986856  136.7791   84.8381   27.0701  20180124  13.0  4.0  C/2013 H1 (La Sagra)                                     MPC 84933
    CK13H020  2014 01 23.8314  7.507159  0.998872   36.0603  262.6892  128.3921  20180124   6.5  4.0  C/2013 H2 (Boattini)                                     MPC 94670
    PK13J020  2013 08 22.8250  2.143106  0.655925   37.7689  289.4014   15.5164  20180124  13.0  4.0  P/2013 J2 (McNaught)                                     MPC 91613
    CK13J030  2013 02 21.6007  4.001305  0.996108  321.0547  200.7505  118.2064  20180124  10.0  4.0  C/2013 J3 (McNaught)                                     MPC 87916
    PK13J040  2013 11  4.2199  1.903367  0.230994  118.7706   84.0011    5.0352            14.0  4.0  P/2013 J4 (PANSTARRS)                                    MPC 87066
    CK13J050  2012 11 28.7701  4.917026  0.996425   19.1856  256.6955  136.0278  20180124  10.0  4.0  C/2013 J5 (Boattini)                                     MPC 84319
    CK13J060  2013 04  8.8650  2.420539  0.959391  125.6895   68.2991   84.9939  20180124  14.5  4.0  C/2013 J6 (Catalina)                                     MPC 84627
    CK13K010  2013 05 30.5261  0.942518  0.987681  171.3056  125.7700   42.4486  20180124  18.0  4.0  C/2013 K1 (Christensen)                                  MPC 84319
    CK13L020  2012 05  9.3020  4.870518  0.998521    1.8005  285.7686  106.7982  20180124   8.0  4.0  C/2013 L2 (Catalina)                                     MPC 87916
    PK13N030  2014 02 11.2702  3.021832  0.591494  323.7940   17.6352    2.1708  20180124  13.0  4.0  P/2013 N3 (PANSTARRS)                                    MPC 86229
    CK13N040  2013 08 20.2048  1.218345  0.974437  142.3577  322.6750   37.0190  20180124  12.0  4.0  C/2013 N4 (Borisov)                                      MPC 88328
    PK13N050  2013 06 29.5592  1.836444  0.730283  176.9272  187.2171   23.3521  20180124  17.0  4.0  P/2013 N5 (PANSTARRS)                                    MPC 85834
    PK13O020  2021 05 25.9045  2.124858  0.442374  213.3161  207.5651   13.3445  20180124  14.0  4.0  P/2013 O2 (PANSTARRS)                                    MPC 87479
    CK13O030  2013 09  9.1784  3.180791  0.995122  337.8934  276.6512  102.8313  20180124  11.5  4.0  C/2013 O3 (McNaught)                                     MPC 90767
    PK13P010  2013 02 26.4354  3.377006  0.605466  137.8816  160.7627   18.7069  20180124  12.0  4.0  P/2013 P1 (PANSTARRS)                                    MPC 85834
    CK13P020  2014 02 15.5138  2.840216  0.996134  104.9968    2.0793  125.6315  20180124  11.5  4.0  C/2013 P2 (PANSTARRS)                                    MPC 93584
    CK13P030  2014 11 21.3554  8.641308  1.000250  177.0473  177.2648   93.9089  20180124   5.5  4.0  C/2013 P3 (Palomar)                                      MPC107047
    CK13P040  2014 08  9.9559  5.960395  0.593889  113.3749  256.5865    4.2706  20180124   7.5  4.0  C/2013 P4 (PANSTARRS)                                    MPC 96865
    CK13P67E  2013 12  6.1311  1.874766  0.963823   59.9323  325.9640  116.7186  20180124  14.0  4.0  C/2013 PE67 (Catalina-Spacewatch)                        MPC 88696
    CK13R010  2013 12 22.1104  0.814439  0.998366   67.2611   70.5985   63.8788  20180124   7.0  4.0  C/2013 R1 (Lovejoy)                                      MPC102950
    PK13R030  2018 12  6.3047  2.200655  0.274518   11.0410  342.0395    0.8653  20180124  14.0  4.0  P/2013 R3 (Catalina-PANSTARRS)                           MPC 94671
    PK13R03a  2018 12  6.1824  2.200646  0.274487   11.0801  342.0063    0.8646  20180124   9.0  4.0  P/2013 R3-A (Catalina-PANSTARRS)                         unp
    PK13R03b  2018 12  6.3698  2.200665  0.274533   11.0148  342.0622    0.8659  20180124   9.0  4.0  P/2013 R3-B (Catalina-PANSTARRS)                         MPEC 2015-M77
    CK13S010  2013 08  2.4229  2.817307  0.998826  165.9242  221.6029   83.9547  20180124  13.0  4.0  C/2013 S1 (Catalina)                                     MPC 86230
    PK13T010  2013 07 29.3273  2.219143  0.621908  346.0936   10.1410   24.2209  20180124  16.5  4.0  P/2013 T1 (PANSTARRS)                                    MPC 85835
    PK13T020  2019 11 29.6925  1.730586  0.503497  345.4105    1.0748    9.5050  20180124  16.0  4.0  P/2013 T2 (Schwartz)                                     MPC 86643
    CK13T05W  2014 08 17.6957  5.838353  0.979280  190.5182  319.6973   31.4051  20180124   7.5  4.0  C/2013 TW5 (Spacewatch)                                  MPC104789
    PK13TB7L  2020 12 24.4580  1.121381  0.689099  112.2903    3.3116    9.3649  20180124  17.5  4.0  P/2013 TL117 (Lemmon)                                    MPC 88696
